ID,Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
1,Latitude,Longitude,Altitude,MagX,MagY,MagZ,NetField,TimeStamp
4051,67.6798211,25.1629541,0,-18.965,-31.633,-26.011,45.131,3/12/2023 19:32
4052,67.6798211,25.1629541,0,-12.593,-32.457,-28.409,44.935,3/12/2023 19:32
4053,67.6798211,25.1629541,0,-15.591,-32.007,-26.161,44.181,3/12/2023 19:32
4054,67.6798211,25.1629541,0,-14.467,-33.282,-26.161,44.736,3/12/2023 19:32
4055,67.6798211,25.1629541,0,-13.118,-32.832,-27.885,45.029,3/12/2023 19:32
4056,67.6798211,25.1629541,0,-11.469,-31.183,-29.834,44.654,3/12/2023 19:32
4057,67.6798211,25.1629541,0,-13.792,-32.007,-29.534,45.683,3/12/2023 19:32
4058,67.6798211,25.1629541,0,-15.516,-32.007,-30.358,46.764,3/12/2023 19:32
4059,67.6798211,25.1629541,0,-13.343,-31.108,-31.483,46.226,3/12/2023 19:32
4060,67.6798211,25.1629541,0,-13.942,-30.433,-30.733,45.443,3/12/2023 19:32
4061,67.6798211,25.1629541,0,-14.617,-30.133,-29.459,44.604,3/12/2023 19:32
4062,67.6798211,25.1629541,0,-15.217,-31.108,-31.783,47.004,3/12/2023 19:32
4063,67.6798211,25.1629541,0,-15.217,-29.534,-30.733,45.258,3/12/2023 19:32
4064,67.6798211,25.1629541,0,-17.091,-30.208,-31.033,46.558,3/12/2023 19:32
4065,67.6798211,25.1629541,0,-13.343,-28.709,-30.358,43.862,3/12/2023 19:32
4066,67.6798211,25.1629541,0,-15.966,-31.558,-31.183,47.151,3/12/2023 19:32
4067,67.6798211,25.1629541,0,-14.242,-30.733,-30.958,45.889,3/12/2023 19:32
4068,67.6798211,25.1629541,0,-14.242,-30.283,-30.283,45.133,3/12/2023 19:32
4069,67.6798211,25.1629541,0,-13.643,-31.783,-31.258,46.619,3/12/2023 19:32
4070,67.6798211,25.1629541,0,-15.741,-32.082,-28.859,45.934,3/12/2023 19:32
4071,67.6798211,25.1629541,0,-13.343,-32.082,-29.009,45.264,3/12/2023 19:32
4072,67.6798211,25.1629541,0,-15.442,-31.183,-28.484,44.969,3/12/2023 19:32
4073,67.6798211,25.1629541,0,-15.516,-30.733,-28.709,44.827,3/12/2023 19:32
4074,67.6798211,25.1629541,0,-15.367,-28.934,-29.759,44.259,3/12/2023 19:32
4075,67.6798211,25.1629541,0,-13.717,-30.583,-30.058,45.022,3/12/2023 19:32
4076,67.6798211,25.1629541,0,-14.992,-31.108,-27.135,43.918,3/12/2023 19:32
4077,67.6798211,25.1629541,0,-16.191,-32.907,-26.311,45.136,3/12/2023 19:32
4078,67.6798211,25.1629541,0,-14.767,-43.251,-10.344,46.859,3/12/2023 19:32
4079,67.6798211,25.1629541,0,-30.658,-29.759,6.971,43.291,3/12/2023 19:32
4080,67.6798211,25.1629541,0,-48.273,-10.344,5.997,49.732,3/12/2023 19:32
4081,67.6798211,25.1629541,0,-32.682,-37.554,-22.113,54.474,3/12/2023 19:32
4082,67.6798211,25.1629541,0,-42.277,-22.038,-21.738,52.398,3/12/2023 19:32
4083,67.6798211,25.1629541,0,-41.902,-26.985,-22.787,54.802,3/12/2023 19:32
4084,67.6798211,25.1629541,0,-38.004,-26.161,-29.159,54.58,3/12/2023 19:32
4085,67.6798211,25.1629541,0,-36.28,-25.261,-33.132,55.246,3/12/2023 19:32
4086,67.6798211,25.1629541,0,-42.727,-26.61,-25.336,56.352,3/12/2023 19:32
4087,67.6798211,25.1629541,0,-42.352,-24.137,-27.585,56.01,3/12/2023 19:32
4088,67.6798211,25.1629541,0,-42.652,-25.561,-22.338,54.511,3/12/2023 19:32
4089,67.6798211,25.1629541,0,-43.476,-23.912,-26.161,56.092,3/12/2023 19:32
4090,67.6798211,25.1629541,0,-43.326,-20.839,-23.762,53.629,3/12/2023 19:32
4091,67.6798211,25.1629541,0,-43.626,-20.839,-22.937,53.513,3/12/2023 19:32
4092,67.6798211,25.1629541,0,-46.399,-19.639,-23.387,55.548,3/12/2023 19:32
4093,67.6798211,25.1629541,0,-44.825,-19.564,-24.062,54.507,3/12/2023 19:32
4094,67.6798211,25.1629541,0,-45.65,-19.489,-26.011,56.038,3/12/2023 19:32
4095,67.6798211,25.1629541,0,-41.227,-20.614,-26.311,53.074,3/12/2023 19:32
4096,67.6798211,25.1629541,0,-41.752,-23.162,-27.735,55.217,3/12/2023 19:32
4097,67.6798211,25.1629541,0,-35.231,-28.784,-32.307,55.799,3/12/2023 19:32
4098,67.6798211,25.1629541,0,-38.079,-24.661,-30.208,54.505,3/12/2023 19:32
4099,67.6798211,25.1629541,0,-36.28,-25.486,-30.058,53.566,3/12/2023 19:32
4100,67.6798211,25.1629541,0,-40.703,-20.539,-27.81,53.403,3/12/2023 19:32
4101,67.6798211,25.1629541,0,-41.452,-17.241,-26.985,52.381,3/12/2023 19:32
4102,67.6798211,25.1629541,0,-39.653,-17.166,-27.66,51.304,3/12/2023 19:32
4103,67.6798211,25.1629541,0,-44.9,-17.39,-27.06,55.233,3/12/2023 19:32
4104,67.6798211,25.1629541,0,-42.352,-17.39,-27.51,53.412,3/12/2023 19:32
4105,67.6798211,25.1629541,0,-37.329,-20.839,-29.159,51.749,3/12/2023 19:32
4106,67.6798211,25.1629541,0,-33.806,-20.164,-30.358,49.71,3/12/2023 19:32
4107,67.6984488,25.1641416,0,-33.432,-22.937,-29.834,50.337,3/12/2023 19:32
4108,67.6984488,25.1641416,0,-37.329,-22.113,-27.435,51.334,3/12/2023 19:32
4109,67.6984488,25.1641416,0,-38.229,-28.035,-28.259,55.191,3/12/2023 19:32
4110,67.6984488,25.1641416,0,-37.255,-30.883,-27.66,55.738,3/12/2023 19:32
4111,67.6984488,25.1641416,0,-37.629,-28.484,-28.035,54.893,3/12/2023 19:32
4112,67.6984488,25.1641416,0,-42.502,-23.762,-24.811,54.65,3/12/2023 19:32
4113,67.6984488,25.1641416,0,-37.18,-27.285,-25.936,52.91,3/12/2023 19:32
4114,67.6984488,25.1641416,0,-37.854,-28.11,-26.236,53.957,3/12/2023 19:32
4115,67.6984488,25.1641416,0,-43.476,-22.937,-23.762,54.598,3/12/2023 19:32
4116,67.6984488,25.1641416,0,-39.353,-24.212,-24.961,52.516,3/12/2023 19:32
4117,67.6984488,25.1641416,0,-42.127,-22.413,-24.886,53.818,3/12/2023 19:32
4118,67.6984488,25.1641416,0,-42.502,-23.462,-25.186,54.692,3/12/2023 19:32
4119,67.6984488,25.1641416,0,-41.677,-23.687,-24.586,53.875,3/12/2023 19:32
4120,67.6984488,25.1641416,0,-38.754,-28.859,-25.486,54.628,3/12/2023 19:32
4121,67.6984488,25.1641416,0,-44.526,-21.738,-22.563,54.444,3/12/2023 19:32
4122,67.6984488,25.1641416,0,-37.854,-26.011,-23.987,51.816,3/12/2023 19:32
4123,67.6984488,25.1641416,0,-44.001,-22.638,-21.888,54.107,3/12/2023 19:32
4124,67.6984488,25.1641416,0,-42.652,-23.312,-23.087,53.811,3/12/2023 19:32
4125,67.6984488,25.1641416,0,-42.277,-25.711,-25.336,55.59,3/12/2023 19:32
4126,67.6984488,25.1641416,0,-41.152,-22.038,-23.312,52.179,3/12/2023 19:32
4127,67.6984488,25.1641416,0,-40.853,-25.786,-25.111,54.446,3/12/2023 19:32
4128,67.6984488,25.1641416,0,-38.679,-25.561,-24.736,52.548,3/12/2023 19:32
4129,67.6984488,25.1641416,0,-38.679,-25.936,-24.886,52.802,3/12/2023 19:32
4130,67.6984488,25.1641416,0,-41.002,-23.837,-23.687,53.014,3/12/2023 19:32
4131,67.6984488,25.1641416,0,-40.478,-24.362,-24.287,53.12,3/12/2023 19:32
4132,67.6984488,25.1641416,0,-40.328,-25.636,-24.062,53.502,3/12/2023 19:32
4133,67.6984488,25.1641416,0,-38.679,-24.736,-24.736,52.152,3/12/2023 19:32
4134,67.6984488,25.1641416,0,-38.154,-24.886,-24.586,51.764,3/12/2023 19:32
4135,67.6984488,25.1641416,0,-40.553,-25.411,-25.411,54.185,3/12/2023 19:32
4136,67.6984488,25.1641416,0,-40.628,-24.137,-25.261,53.585,3/12/2023 19:32
4137,67.6984488,25.1641416,0,-41.602,-23.837,-23.612,53.446,3/12/2023 19:32
4138,67.6984488,25.1641416,0,-42.951,-25.261,-21.888,54.425,3/12/2023 19:32
4139,67.6984488,25.1641416,0,-41.677,-21.738,-22.488,52.108,3/12/2023 19:32
4140,67.6984488,25.1641416,0,-43.476,-24.586,-23.762,55.311,3/12/2023 19:32
4141,67.6984488,25.1641416,0,-44.076,-22.488,-20.839,53.69,3/12/2023 19:32
4142,67.6984488,25.1641416,0,-41.902,-22.713,-21.888,52.447,3/12/2023 19:32
4143,67.6984488,25.1641416,0,-42.951,-23.087,-23.612,54.179,3/12/2023 19:32
4144,67.6984488,25.1641416,0,-41.227,-23.687,-21.963,52.375,3/12/2023 19:32
4145,67.6984488,25.1641416,0,-43.776,-23.162,-20.839,53.731,3/12/2023 19:32
4146,67.6984488,25.1641416,0,-41.602,-21.438,-20.089,50.93,3/12/2023 19:32
4147,67.6984488,25.1641416,0,-45.275,-19.789,-21.738,53.981,3/12/2023 19:32
4148,67.6984488,25.1641416,0,-45.35,-20.389,-21.063,54,3/12/2023 19:32
4149,67.6984488,25.1641416,0,-43.851,-21.063,-20.464,52.776,3/12/2023 19:32
4150,67.6984488,25.1641416,0,-47.074,-22.413,-21.288,56.316,3/12/2023 19:32
4151,67.6984488,25.1641416,0,-44.151,-21.588,-20.464,53.236,3/12/2023 19:32
4152,67.6984488,25.1641416,0,-41.977,-22.413,-19.489,51.422,3/12/2023 19:32
4153,67.6984488,25.1641416,0,-42.127,-22.488,-19.114,51.437,3/12/2023 19:32
4154,67.6984488,25.1641416,0,-43.101,-23.387,-19.189,52.658,3/12/2023 19:32
4155,67.6984488,25.1641416,0,-42.202,-23.162,-21.213,52.607,3/12/2023 19:32
4156,67.6984488,25.1641416,0,-41.977,-23.237,-20.988,52.369,3/12/2023 19:32
4157,67.6984488,25.1641416,0,-45.575,-22.937,-19.789,54.725,3/12/2023 19:32
4158,67.6984488,25.1641416,0,-46.1,-23.837,-20.389,55.759,3/12/2023 19:32
4159,67.6984488,25.1641416,0,-41.377,-23.537,-22.713,52.744,3/12/2023 19:32
4160,67.6984488,25.1641416,0,-41.602,-23.912,-23.387,53.38,3/12/2023 19:33
4161,67.6984488,25.1641416,0,-41.902,-25.186,-22.413,53.781,3/12/2023 19:33
4162,67.6984488,25.1641416,0,-43.701,-23.912,-21.588,54.292,3/12/2023 19:33
4163,67.6984488,25.1641416,0,-43.551,-23.837,-21.138,53.96,3/12/2023 19:33
4164,67.6984488,25.1641416,0,-43.176,-23.987,-21.063,53.696,3/12/2023 19:33
4165,67.6984488,25.1641416,0,-43.701,-22.188,-20.689,53.199,3/12/2023 19:33
4166,67.6984488,25.1641416,0,-44.6,-21.513,-20.164,53.466,3/12/2023 19:33
4167,67.6984488,25.1641416,0,-46.774,-21.213,-22.113,55.918,3/12/2023 19:33
4168,67.6984488,25.1641416,0,-42.427,-19.714,-22.488,51.907,3/12/2023 19:33
4169,67.6984488,25.1641416,0,-42.652,-20.464,-22.338,52.315,3/12/2023 19:33
4170,67.6984488,25.1641416,0,-44.6,-21.213,-22.038,54.082,3/12/2023 19:33
4171,67.6984488,25.1641416,0,-44.376,-22.563,-22.263,54.533,3/12/2023 19:33
4172,67.6984488,25.1641416,0,-45.2,-19.114,-23.912,54.591,3/12/2023 19:33
4173,67.6984488,25.1641416,0,-44.975,-21.138,-21.213,54.033,3/12/2023 19:33
4174,67.6984488,25.1641416,0,-44.001,-20.314,-22.113,53.27,3/12/2023 19:33
4175,67.6984488,25.1641416,0,-45.125,-21.663,-18.74,53.449,3/12/2023 19:33
4176,67.6984488,25.1641416,0,-43.626,-23.837,-21.063,53.992,3/12/2023 19:33
4177,67.6984488,25.1641416,0,-39.578,-26.91,-22.488,52.88,3/12/2023 19:33
4178,67.6984488,25.1641416,0,-38.454,-24.961,-24.586,52.022,3/12/2023 19:33
4179,67.6984488,25.1641416,0,-40.403,-27.81,-24.137,54.666,3/12/2023 19:33
4180,67.6984488,25.1641416,0,-41.377,-26.985,-24.062,54.948,3/12/2023 19:33
4181,67.6984488,25.1641416,0,-40.928,-27.96,-23.237,54.743,3/12/2023 19:33
4182,67.6984488,25.1641416,0,-40.703,-27.885,-22.488,54.221,3/12/2023 19:33
4183,67.6984488,25.1641416,0,-40.478,-25.936,-23.162,53.363,3/12/2023 19:33
4184,67.6984488,25.1641416,0,-39.728,-26.161,-22.638,52.68,3/12/2023 19:33
4185,67.6984488,25.1641416,0,-39.803,-26.535,-23.537,53.314,3/12/2023 19:33
4186,67.6984488,25.1641416,0,-40.253,-27.135,-22.113,53.344,3/12/2023 19:33
4187,67.6984488,25.1641416,0,-40.178,-26.985,-21.513,52.965,3/12/2023 19:33
4188,67.6984488,25.1641416,0,-40.553,-27.36,-21.063,53.261,3/12/2023 19:33
4189,67.6984488,25.1641416,0,-40.253,-26.161,-23.012,53.238,3/12/2023 19:33
4190,67.6984488,25.1641416,0,-40.778,-26.086,-22.787,53.503,3/12/2023 19:33
4191,67.6984488,25.1641416,0,-42.951,-26.236,-22.113,54.974,3/12/2023 19:33
4192,67.6984488,25.1641416,0,-41.752,-24.437,-23.537,53.799,3/12/2023 19:33
4193,67.6984488,25.1641416,0,-42.577,-23.312,-21.813,53.217,3/12/2023 19:33
4194,67.6984488,25.1641416,0,-42.876,-23.687,-22.713,53.994,3/12/2023 19:33
4195,67.6984488,25.1641416,0,-41.152,-23.162,-21.738,51.986,3/12/2023 19:33
4196,67.6984488,25.1641416,0,-40.853,-22.862,-23.612,52.432,3/12/2023 19:33
4197,67.6984488,25.1641416,0,-43.701,-23.837,-20.614,53.879,3/12/2023 19:33
4198,67.6984488,25.1641416,0,-43.176,-25.861,-16.266,52.892,3/12/2023 19:33
4199,67.6984488,25.1641416,0,-42.052,-24.661,-16.866,51.585,3/12/2023 19:33
4200,67.6984488,25.1641416,0,-43.476,-24.886,-19.04,53.591,3/12/2023 19:33
4201,67.6984488,25.1641416,0,-44.6,-22.937,-19.789,53.916,3/12/2023 19:33
4202,67.6984488,25.1641416,0,-46.025,-21.963,-19.714,54.674,3/12/2023 19:33
4203,67.6984488,25.1641416,0,-43.626,-23.012,-20.089,53.258,3/12/2023 19:33
4204,67.6984488,25.1641416,0,-43.251,-23.237,-20.389,53.163,3/12/2023 19:33
4205,67.6984488,25.1641416,0,-44.825,-23.837,-20.389,54.71,3/12/2023 19:33
4206,67.6984488,25.1641416,0,-44.376,-22.787,-18.665,53.262,3/12/2023 19:33
4207,67.6984488,25.1641416,0,-43.701,-23.537,-22.038,54.309,3/12/2023 19:33
4208,67.6984488,25.1641416,0,-41.077,-24.287,-24.811,53.785,3/12/2023 19:33
4209,67.6984488,25.1641416,0,-44.001,-21.363,-23.237,54.152,3/12/2023 19:33
4210,67.6984488,25.1641416,0,-40.553,-18.89,-24.661,51.084,3/12/2023 19:33
4211,67.6984488,25.1641416,0,-44.6,-16.191,-22.038,52.317,3/12/2023 19:33
4212,67.6984488,25.1641416,0,-44.376,-16.866,-21.663,52.182,3/12/2023 19:33
4213,67.6984488,25.1641416,0,-43.026,-17.915,-23.087,52.012,3/12/2023 19:33
4214,67.6984488,25.1641416,0,-38.454,-21.963,-27.285,52.015,3/12/2023 19:33
4215,67.6984488,25.1641416,0,-35.83,-24.961,-27.885,51.812,3/12/2023 19:33
4216,67.6984488,25.1641416,0,-32.757,-31.932,-27.135,53.188,3/12/2023 19:33
4217,67.6984488,25.1641416,0,-31.633,-28.409,-27.66,50.723,3/12/2023 19:33
4218,67.6984488,25.1641416,0,-36.205,-30.133,-24.362,53.031,3/12/2023 19:33
4219,67.6984488,25.1641416,0,-37.105,-30.658,-25.336,54.393,3/12/2023 19:33
4220,67.6984488,25.1641416,0,-42.801,-23.012,-25.111,54.7,3/12/2023 19:33
4221,67.6984488,25.1641416,0,-43.251,-25.636,-21.963,54.866,3/12/2023 19:33
4222,67.6984488,25.1641416,0,-43.101,-24.212,-23.837,54.883,3/12/2023 19:33
4223,67.6984488,25.1641416,0,-42.801,-23.162,-25.636,55.006,3/12/2023 19:33
4224,67.6984488,25.1641416,0,-45.575,-25.036,-23.762,57.171,3/12/2023 19:33
4225,67.6984488,25.1641416,0,-45.65,-23.087,-23.012,56.094,3/12/2023 19:33
4226,67.6984488,25.1641416,0,-44.75,-24.437,-23.762,56.253,3/12/2023 19:33
4227,67.6984488,25.1641416,0,-45.65,-23.087,-25.111,56.987,3/12/2023 19:33
4228,67.6984488,25.1641416,0,-45.65,-22.488,-23.012,55.85,3/12/2023 19:33
4229,67.6984488,25.1641416,0,-47.224,-23.762,-25.111,58.526,3/12/2023 19:33
4230,67.6984488,25.1641416,0,-47.224,-23.762,-25.111,58.526,3/12/2023 19:33
4231,67.6984488,25.1641416,0,-41.902,-23.912,-23.912,53.845,3/12/2023 19:33
4232,67.6984488,25.1641416,0,-41.152,-23.237,-22.488,52.337,3/12/2023 19:33
4233,67.6984488,25.1641416,0,-40.328,-23.237,-23.912,52.327,3/12/2023 19:33
4234,67.6984488,25.1641416,0,-41.152,-22.638,-21.738,51.754,3/12/2023 19:33
4235,67.6984488,25.1641416,0,-41.902,-23.912,-23.162,53.517,3/12/2023 19:33
4236,67.6984488,25.1641416,0,-39.503,-23.912,-25.336,52.671,3/12/2023 19:33
4237,67.6984488,25.1641416,0,-41.152,-23.237,-23.912,52.965,3/12/2023 19:33
4238,67.6984488,25.1641416,0,-42.801,-22.638,-23.162,53.674,3/12/2023 19:33
4239,67.6984488,25.1641416,0,-40.853,-25.186,-24.137,53.72,3/12/2023 19:33
4240,67.6984488,25.1641416,0,-43.101,-23.087,-22.937,54.008,3/12/2023 19:33
4241,67.6984488,25.1641416,0,-44.75,-23.087,-22.937,55.333,3/12/2023 19:33
4242,67.6984488,25.1641416,0,-44.75,-21.813,-23.612,55.099,3/12/2023 19:33
4243,67.6984488,25.1641416,0,-41.527,-22.488,-23.687,52.833,3/12/2023 19:33
4244,67.6984488,25.1641416,0,-42.277,-22.488,-22.937,53.096,3/12/2023 19:33
4245,67.6984488,25.1641416,0,-43.101,-22.488,-22.937,53.754,3/12/2023 19:33
4246,67.6984488,25.1641416,0,-44.001,-21.813,-24.362,54.821,3/12/2023 19:33
4247,67.6984488,25.1641416,0,-40.253,-22.563,-25.411,52.679,3/12/2023 19:33
4248,67.6984488,25.1641416,0,-42.727,-23.762,-23.312,54.163,3/12/2023 19:33
4249,67.6984488,25.1641416,0,-41.902,-23.162,-24.062,53.584,3/12/2023 19:33
4250,67.6984488,25.1641416,0,-43.476,-25.711,-24.811,56.275,3/12/2023 19:33
4251,67.6984488,25.1641416,0,-39.428,-24.437,-23.387,51.949,3/12/2023 19:33
4252,67.6984488,25.1641416,0,-42.652,-24.437,-24.062,54.729,3/12/2023 19:33
4253,67.6984488,25.1641416,0,-42.727,-23.162,-24.062,54.231,3/12/2023 19:33
4254,67.6984488,25.1641416,0,-42.727,-23.762,-23.312,54.163,3/12/2023 19:33
4255,67.6984488,25.1641416,0,-41.827,-24.437,-24.062,54.089,3/12/2023 19:33
4256,67.6984488,25.1641416,0,-44.076,-23.237,-25.111,55.796,3/12/2023 19:33
4257,67.6984488,25.1641416,0,-44.076,-22.638,-24.362,55.214,3/12/2023 19:33
4258,67.6984488,25.1641416,0,-44.076,-21.963,-24.362,54.941,3/12/2023 19:33
4259,67.6984488,25.1641416,0,-42.427,-23.237,-23.687,53.862,3/12/2023 19:33
4260,67.6984488,25.1641416,0,-44.001,-23.912,-24.362,55.69,3/12/2023 19:33
4261,67.6984488,25.1641416,0,-44.001,-24.586,-24.437,56.015,3/12/2023 19:33
4262,67.6984488,25.1641416,0,-44.076,-23.237,-25.786,56.103,3/12/2023 19:33
4263,67.6984488,25.1641416,0,-45.725,-22.638,-24.362,56.539,3/12/2023 19:33
4264,67.6984488,25.1641416,0,-42.052,-24.811,-24.811,54.768,3/12/2023 19:33
4265,67.6984488,25.1641416,0,-41.302,-22.862,-24.062,52.986,3/12/2023 19:33
4266,67.6984488,25.1641416,0,-41.302,-24.137,-22.713,52.956,3/12/2023 19:33
4267,67.6984488,25.1641416,0,-42.127,-23.537,-24.811,54.261,3/12/2023 19:33
4268,67.6984488,25.1641416,0,-42.127,-22.862,-23.387,53.332,3/12/2023 19:33
4269,67.6984488,25.1641416,0,-42.127,-22.862,-24.811,53.972,3/12/2023 19:33
4270,67.6984488,25.1641416,0,-42.127,-24.137,-22.713,53.601,3/12/2023 19:33
4271,67.6984488,25.1641416,0,-42.127,-24.137,-22.713,53.601,3/12/2023 19:33
4272,67.6984488,25.1641416,0,-42.127,-24.137,-22.713,53.601,3/12/2023 19:33
4273,67.6984488,25.1641416,0,-42.801,-22.263,-22.713,53.324,3/12/2023 19:33
4274,67.6984488,25.1641416,0,-41.977,-23.162,-23.087,53.213,3/12/2023 19:33
4275,67.6984488,25.1641416,0,-42.727,-23.837,-23.087,54.1,3/12/2023 19:33
4276,67.6984488,25.1641416,0,-41.977,-22.488,-22.338,52.6,3/12/2023 19:33
4277,67.6984488,25.1641416,0,-41.902,-23.837,-24.512,54.081,3/12/2023 19:33
4278,67.6984488,25.1641416,0,-40.328,-23.837,-24.512,52.871,3/12/2023 19:33
4279,67.6984488,25.1641416,0,-41.077,-24.437,-23.837,53.411,3/12/2023 19:33
4280,67.6984488,25.1641416,0,-41.902,-23.837,-25.936,54.742,3/12/2023 19:33
4281,67.6984488,25.1641416,0,-44.376,-22.188,-23.837,55.043,3/12/2023 19:33
4282,67.6984488,25.1641416,0,-45.95,-22.713,-24.811,56.946,3/12/2023 19:33
4283,67.6984488,25.1641416,0,-45.2,-21.363,-24.811,55.813,3/12/2023 19:33
4284,67.6984488,25.1641416,0,-43.476,-23.312,-25.561,55.561,3/12/2023 19:33
4285,67.6984488,25.1641416,0,-41.977,-20.089,-24.062,52.389,3/12/2023 19:33
4286,67.6984488,25.1641416,0,-45.125,-22.713,-24.886,56.316,3/12/2023 19:33
4287,67.6984488,25.1641416,0,-44.376,-22.038,-26.236,56.064,3/12/2023 19:33
4288,67.6984488,25.1641416,0,-42.727,-22.413,-25.636,54.636,3/12/2023 19:33
4289,67.6984488,25.1641416,0,-43.551,-22.413,-24.886,54.94,3/12/2023 19:33
4290,67.6984488,25.1641416,0,-45.2,-22.413,-24.586,56.124,3/12/2023 19:33
4291,67.6984488,25.1641416,0,-44.151,-21.888,-18.815,52.748,3/12/2023 19:33
4292,67.6984488,25.1641416,0,-44.975,-21.888,-20.164,53.93,3/12/2023 19:33
4293,67.6984488,25.1641416,0,-44.076,-23.837,-19.564,53.792,3/12/2023 19:33
4294,67.6984488,25.1641416,0,-44.076,-22.563,-19.489,53.213,3/12/2023 19:33
4295,67.6984488,25.1641416,0,-42.427,-23.237,-20.988,52.731,3/12/2023 19:33
4296,67.6984488,25.1641416,0,-44.9,-22.563,-19.489,53.898,3/12/2023 19:33
4297,67.6984488,25.1641416,0,-42.427,-23.237,-20.239,52.437,3/12/2023 19:33
4298,67.6984488,25.1641416,0,-42.202,-23.837,-22.038,53.243,3/12/2023 19:33
4299,67.6984488,25.1641416,0,-43.101,-23.237,-22.713,53.977,3/12/2023 19:33
4300,67.6984488,25.1641416,0,-43.026,-24.512,-22.038,54.201,3/12/2023 19:33
4301,67.6995665,25.164318,0,-43.851,-25.111,-20.614,54.575,3/12/2023 19:33
4302,67.6995665,25.164318,0,-43.026,-24.512,-20.614,53.638,3/12/2023 19:33
4303,67.6995665,25.164318,0,-40.628,-23.837,-21.288,51.691,3/12/2023 19:33
4304,67.6995665,25.164318,0,-44.376,-22.113,-21.813,54.166,3/12/2023 19:33
4305,67.6995665,25.164318,0,-45.2,-23.387,-21.138,55.108,3/12/2023 19:33
4306,67.6995665,25.164318,0,-42.727,-24.062,-21.888,53.699,3/12/2023 19:33
4307,67.6995665,25.164318,0,-42.502,-23.762,-23.312,53.986,3/12/2023 19:33
4308,67.6995665,25.164318,0,-45.8,-23.387,-21.138,55.6,3/12/2023 19:33
4309,67.6995665,25.164318,0,-44.975,-23.462,-23.312,55.827,3/12/2023 19:33
4310,67.6995665,25.164318,0,-44.975,-22.113,-23.237,55.242,3/12/2023 19:33
4311,67.6995665,25.164318,0,-46.549,-24.736,-22.638,57.369,3/12/2023 19:33
4312,67.6995665,25.164318,0,-46.624,-22.787,-21.813,56.293,3/12/2023 19:33
4313,67.6995665,25.164318,0,-46.624,-22.787,-21.813,56.293,3/12/2023 19:33
4314,67.6995665,25.164318,0,-44.151,-23.462,-23.312,55.165,3/12/2023 19:33
4315,67.6995665,25.164318,0,-46.399,-23.537,-20.988,56.102,3/12/2023 19:33
4316,67.6995665,25.164318,0,-45.65,-22.937,-21.663,55.492,3/12/2023 19:33
4317,67.6995665,25.164318,0,-45.575,-24.212,-20.988,55.712,3/12/2023 19:33
4318,67.6995665,25.164318,0,-45.575,-24.212,-21.738,55.998,3/12/2023 19:33
4319,67.6995665,25.164318,0,-45.65,-22.263,-20.239,54.673,3/12/2023 19:33
4320,67.6995665,25.164318,0,-43.926,-25.486,-24.512,56.39,3/12/2023 19:33
4321,67.6995665,25.164318,0,-44.675,-26.76,-23.162,56.996,3/12/2023 19:33
4322,67.6995665,25.164318,0,-43.851,-26.76,-23.162,56.352,3/12/2023 19:33
4323,67.6995665,25.164318,0,-43.851,-26.086,-23.087,56.003,3/12/2023 19:33
4324,67.6995665,25.164318,0,-44.451,-24.287,-19.939,54.436,3/12/2023 19:33
4325,67.6995665,25.164318,0,-43.551,-24.886,-20.614,54.231,3/12/2023 19:33
4326,67.6995665,25.164318,0,-46.025,-24.886,-20.614,56.236,3/12/2023 19:33
4327,67.6995665,25.164318,0,-45.275,-23.012,-22.713,55.635,3/12/2023 19:33
4328,67.6995665,25.164318,0,-44.376,-24.886,-21.363,55.181,3/12/2023 19:33
4329,67.6995665,25.164318,0,-43.551,-24.886,-21.363,54.52,3/12/2023 19:33
4330,67.6995665,25.164318,0,-42.727,-24.886,-19.939,53.315,3/12/2023 19:33
4331,67.6995665,25.164318,0,-44.376,-25.561,-22.787,56.052,3/12/2023 19:33
4332,67.6995665,25.164318,0,-43.626,-24.362,-20.239,53.91,3/12/2023 19:33
4333,67.6995665,25.164318,0,-44.376,-25.036,-20.314,54.851,3/12/2023 19:33
4334,67.6995665,25.164318,0,-45.2,-25.636,-20.314,55.793,3/12/2023 19:33
4335,67.6995665,25.164318,0,-44.376,-25.711,-20.988,55.414,3/12/2023 19:33
4336,67.6995665,25.164318,0,-44.75,-25.936,-20.164,55.514,3/12/2023 19:33
4337,67.6995665,25.164318,0,-46.399,-25.261,-19.414,56.285,3/12/2023 19:33
4338,67.6995665,25.164318,0,-45.65,-23.312,-22.188,55.854,3/12/2023 19:33
4339,67.6995665,25.164318,0,-45.65,-24.586,-19.339,55.339,3/12/2023 19:33
4340,67.6995665,25.164318,0,-44.076,-22.038,-20.689,53.445,3/12/2023 19:33
4341,67.6995665,25.164318,0,-44.675,-24.287,-24.062,56.256,3/12/2023 19:33
4342,67.6995665,25.164318,0,-44.975,-23.912,-21.138,55.149,3/12/2023 19:33
4343,67.6995665,25.164318,0,-43.401,-23.237,-20.389,53.285,3/12/2023 19:33
4344,67.6995665,25.164318,0,-42.577,-22.638,-21.063,52.62,3/12/2023 19:33
4345,67.6995665,25.164318,0,-43.401,-21.963,-20.314,52.713,3/12/2023 19:33
4346,67.6995665,25.164318,0,-44.226,-23.237,-19.639,53.68,3/12/2023 19:33
4347,67.6995665,25.164318,0,-44.226,-23.237,-19.639,53.68,3/12/2023 19:33
